file,source_dataset,original_label,target_class,sha256,split,processed_file
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_629fdf1eb2060e6dc180_jpg.rf.230c3bd2c97d64e33ce16e34eb92c160.jpg,kaggle_oily_dry_normal,normal,normal,5f1671b2c366fc85cc8ce07e1a200c213667c4578bb56b8fb8576ba59ae8af5a,train,data/processed/train/normal/5f1671b2c366fc85_00281.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_d3337955ecc82f0f98bc_jpg.rf.e8b6ec29322d9c335305cd2e93ed118e.jpg,kaggle_oily_dry_normal,normal,normal,4d1e1772e0c23a50d3c35f13a0ca719a90348dab3f7af7b821306d89c3987a25,train,data/processed/train/normal/4d1e1772e0c23a50_00282.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/test/normal/normal_e3384129e218ac938373_jpg.rf.07b759ec994e91b0923cedd8c269259e.jpg,kaggle_oily_dry_normal,normal,normal,7d2e3c6eb13a7818f25897076b1398028cbadf5abcd43a37e5a02fb74bdc3163,train,data/processed/train/normal/7d2e3c6eb13a7818_00283.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/test/normal/normal_800b1d9bedd36765807a_jpg.rf.9b5468927dbd3f46d17b8e2383d3c600.jpg,kaggle_oily_dry_normal,normal,normal,2497cccb073d45214186696d76bbb2daece0a954ba86a43aa94e445e7c2fc6f8,train,data/processed/train/normal/2497cccb073d4521_00284.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_4dd9029879ca290f3652_jpg.rf.3fa62c6c16caf374af8060f02dffb7e3.jpg,kaggle_oily_dry_normal,normal,normal,7e5e67dc587c58b2de6d74de50b5195852c4a524612e428a1e365d04ebd1a0f7,train,data/processed/train/normal/7e5e67dc587c58b2_00285.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_622d0e878e2bfe41ee88_jpg.rf.2758bf02dd833d6d0600f393dae72979.jpg,kaggle_oily_dry_normal,normal,normal,1728788a63e937789557fa89c2c7a9e3a055ae0c30d1f9f56aed2dc5460905aa,train,data/processed/train/normal/1728788a63e93778_00286.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_a90f7c8f8a766c90773a_jpg.rf.dc88a2b5eeb60363027739bed9ba81f3.jpg,kaggle_oily_dry_normal,normal,normal,39eb37a896658a6663f974a5473b134852a44db7cf9f6558f3414aa362eabd6d,train,data/processed/train/normal/39eb37a896658a66_00287.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_2e307d6b20b67c08c7e9_jpg.rf.de7eb8bbb1cc6fad53a9b93e25b221bf.jpg,kaggle_oily_dry_normal,normal,normal,93b2b0545d578ffdee828b6399e93736fa4898f9d1acb93b7f08a48d952b7c15,train,data/processed/train/normal/93b2b0545d578ffd_00288.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/valid/normal/normal_189b3374d9586df42984_jpg.rf.ca1bdd699e15fd5b1871e9003da6b5dd.jpg,kaggle_oily_dry_normal,normal,normal,5a0cc51efc48e0082243b03d1de9496b1970db951ff57d9e8b51caff723d7f5b,train,data/processed/train/normal/5a0cc51efc48e008_00289.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/valid/normal/normal_932681028b727934dcb8_jpg.rf.5b55749ee81f60097ec625f849813890.jpg,kaggle_oily_dry_normal,normal,normal,fbeb5d26416b7d27122225e4744cd912d39e4e100917c6a1f4df169fd27c0cae,train,data/processed/train/normal/fbeb5d26416b7d27_00290.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_e55a35636ddf20e271c7_jpg.rf.df1f7712a0ae731447dd4f4081a1187c.jpg,kaggle_oily_dry_normal,normal,normal,64b48f93484cbe8b6c5914e08a640228f6985eb5e4549ce2f08879d97b5858d3,train,data/processed/train/normal/64b48f93484cbe8b_00291.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_0d2f873460fb55f43725_jpg.rf.3319eff02da3714b71ac295ae8a888fa.jpg,kaggle_oily_dry_normal,normal,normal,67706e97b82b2135af3997482b4189f3f550b4c202f9d4c2f4ee173d0081b681,train,data/processed/train/normal/67706e97b82b2135_00292.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_28020fc04b58d40fc25d_jpg.rf.4fa1cde42c545aa75f725d02449117f5.jpg,kaggle_oily_dry_normal,normal,normal,7722de4b5916432741d1ca5c733ff2ac95f2c39ffc3f8bfefbd8036008dc43ce,train,data/processed/train/normal/7722de4b59164327_00293.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_9928d7c6d35783e5e302_jpg.rf.0d04b2c923ec7465348ccfc5132909a9.jpg,kaggle_oily_dry_normal,normal,normal,5b4027fec31a79989a6bfdd6299631e31f281c3230190428605f1cdad9ce89ce,train,data/processed/train/normal/5b4027fec31a7998_00294.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_d0bbb9e8f0eb39f1e553_jpg.rf.1595e741b64f720d738a45596b9f2da2.jpg,kaggle_oily_dry_normal,normal,normal,b2455def3983957b7540c206b6c5812a9bb5592b49d1f6c433284f2c7ad4d15b,train,data/processed/train/normal/b2455def3983957b_00295.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_9fbc4734bf5228cab775_jpg.rf.d75d45033a79759abbc5c93ad42a7239.jpg,kaggle_oily_dry_normal,normal,normal,5066c0498babea50cc47745e87a0ca25f30018b986dab82ef7d3b15698f88fba,train,data/processed/train/normal/5066c0498babea50_00296.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_78931a468807a5e77d78_jpg.rf.b1aab7bf6b928027351fc835597266de.jpg,kaggle_oily_dry_normal,normal,normal,c5af844f41bb9922cd50b559c3385449a6ffb1bbc8d193c6b75290d2ed7961e4,train,data/processed/train/normal/c5af844f41bb9922_00297.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_1bdde913d38d09d13345_jpg.rf.9fc3c55f97d9a71e700b3e4bfbb0819c.jpg,kaggle_oily_dry_normal,normal,normal,fb1abedce807a47cdc1f55d4e213ca4e1172670df9ebcca51040caae2bb817e3,train,data/processed/train/normal/fb1abedce807a47c_00298.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_84ded48d7b3ac1310401_jpg.rf.6cc1b3f7424c28fb0ef01e7da627c2e4.jpg,kaggle_oily_dry_normal,normal,normal,de48cad8fafd1652481e630729326ac6033049d76ddc404afdd1cafaaa02abf7,train,data/processed/train/normal/de48cad8fafd1652_00299.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_0544c5cb1559ae1fca6b_jpg.rf.3472aa52ce831855983f7039449f9f42.jpg,kaggle_oily_dry_normal,normal,normal,22fbadef98dd790919724385f98edb90a23a425a9632b516790a1174d0fb38bc,train,data/processed/train/normal/22fbadef98dd7909_00300.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_a9709635b46d57d2fe10_jpg.rf.09f5ae2a8b4aa05645865618e7909cd0.jpg,kaggle_oily_dry_normal,normal,normal,0648cb76586ccade1667aeebe8a3af6e03f6995ad173da7aca34400f110d25d6,train,data/processed/train/normal/0648cb76586ccade_00301.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_5f39dd663660da58c666_jpg.rf.f9fb19a4ab668dc62bb3e67521f3587e.jpg,kaggle_oily_dry_normal,normal,normal,d796503eda797ab35a86ea98d9ba39d5fcff419f893adb2aa434c60bf7ed4d5b,train,data/processed/train/normal/d796503eda797ab3_00302.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_3a9aef121f54bea1361b_jpg.rf.3b36591914f3cd459ab683ddf2d470a2.jpg,kaggle_oily_dry_normal,normal,normal,ea8083411fcec38f90a1c781c56e3f2facad10e1c2e4f4805b07997ca64703e4,train,data/processed/train/normal/ea8083411fcec38f_00303.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/test/normal/normal_a79f106b56c8874d37da_jpg.rf.56fe58ec5ac836386d1472f84ccc967b.jpg,kaggle_oily_dry_normal,normal,normal,c0f754e5c411c44130ed166e7e0afecc1438be2640cfdf382134133705aab936,train,data/processed/train/normal/c0f754e5c411c441_00304.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_e3411826fec90e7ea2a1_jpg.rf.0fb6c32f4d7357ece42d0d760e823570.jpg,kaggle_oily_dry_normal,normal,normal,066e534a6432b2028cc5a86fd7c7c511b89bf46448d5b25afe2eb183ddee3f7c,train,data/processed/train/normal/066e534a6432b202_00305.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_2672a278d6024a493f58_jpg.rf.a9600da1f697e742398b9b620a2a5244.jpg,kaggle_oily_dry_normal,normal,normal,b17d690d5b94b05ed815580f8eb161a2a580ab629dd6a5d6bfe4ffebf466390d,train,data/processed/train/normal/b17d690d5b94b05e_00306.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/test/normal/normal_8d21ff6154d429ef506d_jpg.rf.55dcc73a53cb3cda43524667e492fd96.jpg,kaggle_oily_dry_normal,normal,normal,b1fae92f0a84f83d4af262faff8b9d1f320eb5fbe45ecf1d8fb729452503a4f2,train,data/processed/train/normal/b1fae92f0a84f83d_00307.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_d16abd9ee6945f576707_jpg.rf.3de80ecf05dfc7f16b40fa995030c684.jpg,kaggle_oily_dry_normal,normal,normal,7dd3d8f13478f793e07c5b0f96d7d787a1312f60e3dd7a42958371e94792b9b8,train,data/processed/train/normal/7dd3d8f13478f793_00308.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_73557e2b434e42de169b_jpg.rf.2e6c3ecbbc29e723d526a73fa0fc9980.jpg,kaggle_oily_dry_normal,normal,normal,bbe419b8e8ca6e31c33f0ac5f90528098b90c1fa87c7fa98f396e925770c0cb9,train,data/processed/train/normal/bbe419b8e8ca6e31_00309.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_111ff2aa2b206a5de850_jpg.rf.a83ac355bb0a83f21382d1bd71107dcb.jpg,kaggle_oily_dry_normal,normal,normal,26c7609e7b8ab0a721ea08bc0eda4ac807b1f76c1c84203e14a94c19db62d239,train,data/processed/train/normal/26c7609e7b8ab0a7_00310.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/test/normal/normal_7d00a675b9fabb9780d8_jpg.rf.3ba7f8e5db8941144c0690dc2ce4b1e5.jpg,kaggle_oily_dry_normal,normal,normal,5bb1ea20643fef137c9f8541e104e9a82d007dbab95f1555d92223b8e009f2ed,train,data/processed/train/normal/5bb1ea20643fef13_00311.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_886c46d298ce441af09e_jpg.rf.b42b19718685848da3b4bd45c938e958.jpg,kaggle_oily_dry_normal,normal,normal,2f858e25c04d5e692696731f5642ef95cc63000c6ab3d0251e6d2178beada789,train,data/processed/train/normal/2f858e25c04d5e69_00312.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_55c9d11b3d38c037f970_jpg.rf.ea51e6e1b6909dbd186ec96bff9499c4.jpg,kaggle_oily_dry_normal,normal,normal,73a7a309f238cce034646f65299983c0e2980a147c001f8caad971d9a0294aaf,train,data/processed/train/normal/73a7a309f238cce0_00313.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_7c2ed22c13c542f5966c_jpg.rf.cc50d773fa33b7650252377fb6f2841f.jpg,kaggle_oily_dry_normal,normal,normal,30b344d5e1d5ae483e874a408607a1b4df62406110e8347a93448b3d86a0af01,train,data/processed/train/normal/30b344d5e1d5ae48_00314.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_325eb63b86afe146c314_jpg.rf.7e79e5c7d19cbad4580f002dc1941291.jpg,kaggle_oily_dry_normal,normal,normal,53facfc5f1d4aa8c61a7e56d3542c8f7ba6328c60312f380629154a867113145,train,data/processed/train/normal/53facfc5f1d4aa8c_00315.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_84f920d410c87af4f56b_jpg.rf.61ca6850a55c65063c1e45218e7f47ac.jpg,kaggle_oily_dry_normal,normal,normal,1fb9ea48afdd0a9e80ebeffc88381d0a262121f3cb79c96c8abf8aafaa7f93be,train,data/processed/train/normal/1fb9ea48afdd0a9e_00316.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_f6a0e6f28b2f71426c22_jpg.rf.086d6c8d8a27386a2774800a48180761.jpg,kaggle_oily_dry_normal,normal,normal,87ac7b12d8c92098c05f259090092d190ac27117daf2150ae149bffc9e0a63a8,train,data/processed/train/normal/87ac7b12d8c92098_00317.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/valid/normal/normal_223b59223f3351fb1017_jpg.rf.0aa0ae3e9acef0bad8a8c4e98fe640e8.jpg,kaggle_oily_dry_normal,normal,normal,0b859cb12a57efc3af32261b033a4e5bdf512e39f05bd9b180e14eabc9ac5d47,train,data/processed/train/normal/0b859cb12a57efc3_00318.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/valid/normal/normal_e3c15a74f3a32e350210_jpg.rf.9af56194301ba39d92caa22be8231fec.jpg,kaggle_oily_dry_normal,normal,normal,038cf69960a067208a0f2d8f00ab107e8ee5d89b00fcb930ed5f981fbd4def88,train,data/processed/train/normal/038cf69960a06720_00319.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_d2ea2eccc43abb6d1083_jpg.rf.85c712cb19196fbfc97a3daa14fc1727.jpg,kaggle_oily_dry_normal,normal,normal,b8245b4b48c8d32f35ab8f0fed664fb19c5c93941d0518243b3671bd29b73e75,train,data/processed/train/normal/b8245b4b48c8d32f_00320.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_521515e1dbd92c093273_jpg.rf.06a7548021bd8a3cf6c7b389b9973ac3.jpg,kaggle_oily_dry_normal,normal,normal,6cdd1d3617028f0105520d89e60a99ca8e67fc3a9b4bf7bb6f9eae04fc44b834,train,data/processed/train/normal/6cdd1d3617028f01_00321.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_4050e822a41ff5f55a73_jpg.rf.e7ea1ac0ae6c3611c06287da9f61651d.jpg,kaggle_oily_dry_normal,normal,normal,2a2a52d5ee2ca75c818ec659d6eeea2fff8f80f537ccc234efa613b208cf35bd,train,data/processed/train/normal/2a2a52d5ee2ca75c_00322.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_18163c7cef788a9e3082_jpg.rf.c8545157a8c03f2f879934d565bf02ec.jpg,kaggle_oily_dry_normal,normal,normal,e94b9f78fd703552b601405ae17ea370349aca699a910562505010919875c432,train,data/processed/train/normal/e94b9f78fd703552_00323.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_4c75d7df40bb81fc8b0e_jpg.rf.5bed8aed911866679090fe57d844e852.jpg,kaggle_oily_dry_normal,normal,normal,1be32409ddba806982917b2ea756f15754c87ef3eb4e955aaacb875556a6fe40,train,data/processed/train/normal/1be32409ddba8069_00324.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_fe6bd0ca065541419322_jpg.rf.7280bd44d28ff577bdcb65581721fa1f.jpg,kaggle_oily_dry_normal,normal,normal,3e240eb776700609439633e039e47feca409b133028f04ab277fc032e8936525,train,data/processed/train/normal/3e240eb776700609_00325.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_f865edb502ee1fa0f670_jpg.rf.d2922090e5fe13dcf4388dc1d630d74c.jpg,kaggle_oily_dry_normal,normal,normal,c14fb87b4f3d795c87b9863a8240382ff4a06b91221567045fc0a3977eddcaff,train,data/processed/train/normal/c14fb87b4f3d795c_00326.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_1575da23076aa4afc6a7_jpg.rf.341f97ded0d179ce873d46208eeb6bff.jpg,kaggle_oily_dry_normal,normal,normal,734250169d266a038692b432f1f26926b88ab2ebc582484a1d009651be355dec,train,data/processed/train/normal/734250169d266a03_00327.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_732ce4b4e1aa283b8fe1_jpg.rf.5db50815e2351c471502b2055d938cc8.jpg,kaggle_oily_dry_normal,normal,normal,0e12da4ee9c38e9a5a811659d183dea67699df6f003c21e25058a21079b9baa9,train,data/processed/train/normal/0e12da4ee9c38e9a_00328.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_9fbc4734bf5228cab775_jpg.rf.b1bc0c11685620903adf8db7a05fee06.jpg,kaggle_oily_dry_normal,normal,normal,b8fa6582fbe88060b99f6dec44a728a24d8c5c29848be8c475686e944034a8f0,train,data/processed/train/normal/b8fa6582fbe88060_00329.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/test/normal/normal_26c545215e4cd92863ae_jpg.rf.58c94f409e89c1c611a960ca51eed128.jpg,kaggle_oily_dry_normal,normal,normal,f9ac206161c41b48fdc9f5432c561c348a8ad3dcb6de70852701716eb26c28df,train,data/processed/train/normal/f9ac206161c41b48_00330.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_84f920d410c87af4f56b_jpg.rf.813baf33d54a9fa232c6ac5d2441f7ea.jpg,kaggle_oily_dry_normal,normal,normal,b9deae52afb916ba0762550cc50ab692f237de10cd0244174985149f9bc21ff6,train,data/processed/train/normal/b9deae52afb916ba_00331.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_071273f2d45a05e0da0e_jpg.rf.aa23aa330b8ae95d3ad1969d2e17d237.jpg,kaggle_oily_dry_normal,normal,normal,c067402694c48a390485dd78a883719c06452f2fb9f2554638f417ee16bda1bd,train,data/processed/train/normal/c067402694c48a39_00332.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_23d1534195cf6539f851_jpg.rf.e3ff5f52e703fce4b64152f6be57ae03.jpg,kaggle_oily_dry_normal,normal,normal,f0cee13816de34fb43b3bd02ccd806cc76d261726c047a8d169cb34bd27311b0,train,data/processed/train/normal/f0cee13816de34fb_00333.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_0d2f873460fb55f43725_jpg.rf.4b50871d4273d5f055499af2d0d4625f.jpg,kaggle_oily_dry_normal,normal,normal,36f5a5d6fcb8a564de9f7d377e6639f9f5e91e5da248cffbfff48785f745e8da,train,data/processed/train/normal/36f5a5d6fcb8a564_00334.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_a35951605968efd4d71f_jpg.rf.051e570ba09daf9973a5e687bc47e1c5.jpg,kaggle_oily_dry_normal,normal,normal,8c8a1504f19ea1bbef1b1fc94774688aa1c865c3d2f9aeb6fa8d2feecf320aee,train,data/processed/train/normal/8c8a1504f19ea1bb_00335.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_f0c1c49e2bcf308b3899_jpg.rf.fe779095de77e6541948421539672349.jpg,kaggle_oily_dry_normal,normal,normal,7e46342fc43db808c7fc213133c5d885ca5a599d97e4284cefeb5e64f4d934a9,train,data/processed/train/normal/7e46342fc43db808_00336.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_79efe949d5d4b1ca655a_jpg.rf.2d444f96242d6755f1815a883866d7f6.jpg,kaggle_oily_dry_normal,normal,normal,54158162694e1db735e56e7d7c2f0aa4b0b72546bf075ab3367bae51ee78b5f0,train,data/processed/train/normal/54158162694e1db7_00337.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_16a54b0cdc792efddda0_jpg.rf.15e7063eef45e3cd0ed93d68a6ac4f65.jpg,kaggle_oily_dry_normal,normal,normal,b0c39e325b2da7aeb30ef2a5506bb6c5e38d1a8ce97842db59a98054f2c0f895,train,data/processed/train/normal/b0c39e325b2da7ae_00338.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_8357e8c0029e34aac5b5_jpg.rf.e5c137a9807b63210cc1235da07f9cec.jpg,kaggle_oily_dry_normal,normal,normal,80bfde6031f42a645550929da31605d8cd516c444d9220cb2bef9bf35114ddd8,train,data/processed/train/normal/80bfde6031f42a64_00339.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_ab4546ce27ae50fc485b_jpg.rf.75b894f734dd221b9948902860fb35d4.jpg,kaggle_oily_dry_normal,normal,normal,43143fa2eb8486f81623a4c23e81a1f61f00a88f93260572e7964fd7c8f6ab2e,train,data/processed/train/normal/43143fa2eb8486f8_00340.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_3ad884c8f098a8aa9347_jpg.rf.97d2e0a13b3af361d0b7325a5930b706.jpg,kaggle_oily_dry_normal,normal,normal,c69863c930e96fa22fabc48654bfc970aa51ca16283b32b755af92c6bccafee7,train,data/processed/train/normal/c69863c930e96fa2_00341.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_f1569312cf82b989077d_jpg.rf.cdb96c1d7d14eae653ef23dfce000d54.jpg,kaggle_oily_dry_normal,normal,normal,6b001794c2267f391bdeeebc623a0ceffdc9cfd8679d4efd2c0c142b6dc79591,train,data/processed/train/normal/6b001794c2267f39_00342.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_7ad95964150236ee3078_jpg.rf.117b72504ccbbe7fc4d69a160970d5b3.jpg,kaggle_oily_dry_normal,normal,normal,8808a57ea587821b7ae5f212208222e1c8b62e062abdcbcf96782589589fb178,train,data/processed/train/normal/8808a57ea587821b_00343.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_dca9fb953d5f71d3852b_jpg.rf.15639d774981c47397f5d08fc7a72e2e.jpg,kaggle_oily_dry_normal,normal,normal,69bfeca7c2a7d0b7380998509bda0bc0f8a0ce9deba2d090ab7471848068dbce,train,data/processed/train/normal/69bfeca7c2a7d0b7_00344.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_677c1d471ad8418b04b2_jpg.rf.89322b33fd98d3d2a3e2497025295727.jpg,kaggle_oily_dry_normal,normal,normal,3599592df1c4784eae2747b2482493ab3ad0fa7a62fd17939991175c9656a4e1,train,data/processed/train/normal/3599592df1c4784e_00345.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_abd8823912cdea1703b3_jpg.rf.e46e537899ff98f7588b2426490e1a74.jpg,kaggle_oily_dry_normal,normal,normal,5affb1b4b6bf4c10b1f28cb101b2589e7cb3a74a4baa774fe3bf330f4db03fe5,train,data/processed/train/normal/5affb1b4b6bf4c10_00346.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_36a4bfd6cec42fa48752_jpg.rf.4a6e6a1ee04d6a7962f30ab2b5a3794b.jpg,kaggle_oily_dry_normal,normal,normal,62a98491f8df3ae58304d3fee007845b18c0d1ce99fded29713f62ed0429e3e9,train,data/processed/train/normal/62a98491f8df3ae5_00347.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_ad427aa9cdbb4b59ae6d_jpg.rf.6690b836573abe7fdaf912b7a8cf8a93.jpg,kaggle_oily_dry_normal,normal,normal,090ba80fb69f3ceb2fbcf6cfdfd9941aece3f379cbbdd5c2a4d969127839d7ae,train,data/processed/train/normal/090ba80fb69f3ceb_00348.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_b2656203814001831afb_jpg.rf.dcf9d0c938f5aa05ce1d672ae4f62d8c.jpg,kaggle_oily_dry_normal,normal,normal,d60ada2dd8903effd458677a8b2353a5fa54df56078002ebdb50d021deb30be1,train,data/processed/train/normal/d60ada2dd8903eff_00349.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_0888964738abf72c4e5f_jpg.rf.f7d333f39e1e715c9fa319af51ed1b69.jpg,kaggle_oily_dry_normal,normal,normal,d1119194a71dbaa624e0de48c69997a6b7cc20509c31e029a905401da4232c41,train,data/processed/train/normal/d1119194a71dbaa6_00350.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_62ac55f522e7df1333dc_jpg.rf.071bfb317724c53d0c5755b333fc8a05.jpg,kaggle_oily_dry_normal,normal,normal,a31c49edff718a6ecbf2b70d044be8e9720bb170e872c46add055e5119f174ca,train,data/processed/train/normal/a31c49edff718a6e_00351.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_954174c65df7f95ff55d_jpg.rf.873a6e9cbc65a5c0bf59de8b238cc30e.jpg,kaggle_oily_dry_normal,normal,normal,8ac1fdc7c4f0abbec7740e0fb0f2a607ee0a01fb37f1e6ba9dcb197ed3451798,train,data/processed/train/normal/8ac1fdc7c4f0abbe_00352.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_111ff2aa2b206a5de850_jpg.rf.491f541f133ba168c3545f867fa2b5ff.jpg,kaggle_oily_dry_normal,normal,normal,df8a114e578ddd30d5af7e3119e0aef731bfd6094ab356307960002c8d135196,train,data/processed/train/normal/df8a114e578ddd30_00353.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_53fbe217eef0c414ee73_jpg.rf.6907f5cc866a34bc202cc22ac2afc0dd.jpg,kaggle_oily_dry_normal,normal,normal,78c74148c82c361be8497583c636a7dfa558d2ab1e0beef74ad1098556046506,train,data/processed/train/normal/78c74148c82c361b_00354.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_7c46ae7d0bf7f41e3e04_jpg.rf.1ce600b9daa675f2c5dd777a3851397f.jpg,kaggle_oily_dry_normal,normal,normal,e7ed67966223fe35db343ba88e75b9394663a732dabf67850854700277f6c510,train,data/processed/train/normal/e7ed67966223fe35_00355.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_2fdf6435fc43ef6bcaca_jpg.rf.ca02757ddf57cc4827d5d46310d17858.jpg,kaggle_oily_dry_normal,normal,normal,b162128d0d8b13cc43b9387ead0200adedfda70378b5981e9bdcff035412c533,train,data/processed/train/normal/b162128d0d8b13cc_00356.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_a90f7c8f8a766c90773a_jpg.rf.f49661010ca441c54dff89d88c990a1b.jpg,kaggle_oily_dry_normal,normal,normal,88c0dfc74231003b90754cc23bf941b42e9a0d574c4e560154b837a9dceca10c,train,data/processed/train/normal/88c0dfc74231003b_00357.jpg
kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/normal/normal_7b4ef51d52fe7244b6ad_jpg.rf.668eb4779bc1ad69b685ece2a702bcf0.jpg,kaggle_oily_dry_normal,normal,normal,0125a2df0a0436bdc97d72f4cc382825739e7a000862226d007de78096c4458b,train,data/processed/train/normal/0125a2df0a0436bd_00358.jpg
