file,source_dataset,original_label,target_class,sha256,reason
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3d282a23605fb4946192_jpg.rf.2e162820d80d59ae7fc01fcaa4b076a5 - Copy.jpg,kaggle_oily_dry_normal,oily,,c3ae2183f366fd0fe8a67c04471c3100b265d2effcf8d26c9ce1df1b2848369a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3d282a23605fb4946192_jpg.rf.2e162820d80d59ae7fc01fcaa4b076a5.jpg,kaggle_oily_dry_normal,oily,,c3ae2183f366fd0fe8a67c04471c3100b265d2effcf8d26c9ce1df1b2848369a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3d282a23605fb4946192_jpg.rf.80ae94ca15f38a8cab9d8e336fc6a266 - Copy.jpg,kaggle_oily_dry_normal,oily,,6a6ed7bc131ba2903a7c2de527966de68321342279fed80d97d1ae502b143a21,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3d282a23605fb4946192_jpg.rf.80ae94ca15f38a8cab9d8e336fc6a266.jpg,kaggle_oily_dry_normal,oily,,6a6ed7bc131ba2903a7c2de527966de68321342279fed80d97d1ae502b143a21,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3d282a23605fb4946192_jpg.rf.d32cfea128add9de74a2706f140e86c5 - Copy.jpg,kaggle_oily_dry_normal,oily,,2697fda3f6d4d729b066fa6c2bec3137ccc4c9d83cf6c6ee21c30681dc23f4e6,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3d282a23605fb4946192_jpg.rf.d32cfea128add9de74a2706f140e86c5.jpg,kaggle_oily_dry_normal,oily,,2697fda3f6d4d729b066fa6c2bec3137ccc4c9d83cf6c6ee21c30681dc23f4e6,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3ef1a5c97745129eb6d6_jpg.rf.4f5009a1507423231bfd1370d1ecaa5a - Copy.jpg,kaggle_oily_dry_normal,oily,,c16681131ba1c7402e76ad83446143cc6adbc2acbe99aae6b25580aeb278eb84,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3ef1a5c97745129eb6d6_jpg.rf.4f5009a1507423231bfd1370d1ecaa5a.jpg,kaggle_oily_dry_normal,oily,,c16681131ba1c7402e76ad83446143cc6adbc2acbe99aae6b25580aeb278eb84,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3ef1a5c97745129eb6d6_jpg.rf.9e71723821537d34fa82ce2b706c92fe - Copy.jpg,kaggle_oily_dry_normal,oily,,b2ba6cbb23dc9caaaf260d2addc7353bc9bcea37fc0631eabc78390e3c78f3fb,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3ef1a5c97745129eb6d6_jpg.rf.9e71723821537d34fa82ce2b706c92fe.jpg,kaggle_oily_dry_normal,oily,,b2ba6cbb23dc9caaaf260d2addc7353bc9bcea37fc0631eabc78390e3c78f3fb,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3ef1a5c97745129eb6d6_jpg.rf.c8b30259d8d10d9422f0d3ff4a7aa49f - Copy.jpg,kaggle_oily_dry_normal,oily,,11ab800d1087ebcf3dcd1fd750ed5cb4106af5bf1d21c5fa0fbbd4386d764bc9,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3ef1a5c97745129eb6d6_jpg.rf.c8b30259d8d10d9422f0d3ff4a7aa49f.jpg,kaggle_oily_dry_normal,oily,,11ab800d1087ebcf3dcd1fd750ed5cb4106af5bf1d21c5fa0fbbd4386d764bc9,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f4dfe94774aa9536338_jpg.rf.63de051fa731de75ee11ea72aac96dc3 - Copy.jpg,kaggle_oily_dry_normal,oily,,68fb3961dd287bd6ac07e9e5194882c77a45c71e58187e100d9095c47ff37891,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f4dfe94774aa9536338_jpg.rf.63de051fa731de75ee11ea72aac96dc3.jpg,kaggle_oily_dry_normal,oily,,68fb3961dd287bd6ac07e9e5194882c77a45c71e58187e100d9095c47ff37891,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f4dfe94774aa9536338_jpg.rf.867f5838bd6ecbfd970d9e885efffbd4 - Copy.jpg,kaggle_oily_dry_normal,oily,,85981d611cf4e98d395979661afcaafdd16b9a2851a7651b75cdb3cc4b2d75bc,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f4dfe94774aa9536338_jpg.rf.867f5838bd6ecbfd970d9e885efffbd4.jpg,kaggle_oily_dry_normal,oily,,85981d611cf4e98d395979661afcaafdd16b9a2851a7651b75cdb3cc4b2d75bc,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f4dfe94774aa9536338_jpg.rf.c2a319144514ffee348f69fe298d1497 - Copy.jpg,kaggle_oily_dry_normal,oily,,ec8e2ee75efd977d83e728d9889d08f477987ce436b3bfef30b434b4ae2863a8,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f4dfe94774aa9536338_jpg.rf.c2a319144514ffee348f69fe298d1497.jpg,kaggle_oily_dry_normal,oily,,ec8e2ee75efd977d83e728d9889d08f477987ce436b3bfef30b434b4ae2863a8,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f8072c555504d75091b_jpg.rf.3f21abddf10806ba7d9c3ef570e0f3b8 - Copy.jpg,kaggle_oily_dry_normal,oily,,87aaf5c5d3916bf87d86627a5b3ae443bc8ae06e25393e496ede67450785cbb6,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f8072c555504d75091b_jpg.rf.3f21abddf10806ba7d9c3ef570e0f3b8.jpg,kaggle_oily_dry_normal,oily,,87aaf5c5d3916bf87d86627a5b3ae443bc8ae06e25393e496ede67450785cbb6,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f8072c555504d75091b_jpg.rf.8194a7ef76fff9ad8e38ee3e6c4b3160 - Copy.jpg,kaggle_oily_dry_normal,oily,,ffc85dd655e27399fbc17c05fbb33dd505b7844830babf995e674f83a89805e0,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f8072c555504d75091b_jpg.rf.8194a7ef76fff9ad8e38ee3e6c4b3160.jpg,kaggle_oily_dry_normal,oily,,ffc85dd655e27399fbc17c05fbb33dd505b7844830babf995e674f83a89805e0,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f8072c555504d75091b_jpg.rf.f694e0f0193fbd54956ce00220a7924b - Copy.jpg,kaggle_oily_dry_normal,oily,,44005e59af07c42d12792022e04fc1ada4d65f4074b0c563d6edb1faaa08486a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3f8072c555504d75091b_jpg.rf.f694e0f0193fbd54956ce00220a7924b.jpg,kaggle_oily_dry_normal,oily,,44005e59af07c42d12792022e04fc1ada4d65f4074b0c563d6edb1faaa08486a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3fe4adc9d6c9bcead953_jpg.rf.8abc15ab699864fe66a3425a69f21450 - Copy.jpg,kaggle_oily_dry_normal,oily,,8e9b96e1ad2f90be059894d56f286864d924b338ae59b80f8205fb6f784f01a0,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3fe4adc9d6c9bcead953_jpg.rf.8abc15ab699864fe66a3425a69f21450.jpg,kaggle_oily_dry_normal,oily,,8e9b96e1ad2f90be059894d56f286864d924b338ae59b80f8205fb6f784f01a0,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3fe4adc9d6c9bcead953_jpg.rf.8b663d22685218ea3d141cfdb31b0817 - Copy.jpg,kaggle_oily_dry_normal,oily,,9f64d8b0e14a9521998e9cf625ee5c8e5425800abe650d8c3cbff9b7aca72573,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3fe4adc9d6c9bcead953_jpg.rf.8b663d22685218ea3d141cfdb31b0817.jpg,kaggle_oily_dry_normal,oily,,9f64d8b0e14a9521998e9cf625ee5c8e5425800abe650d8c3cbff9b7aca72573,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3fe4adc9d6c9bcead953_jpg.rf.bce5cac9dc05df80fb70dd7d228510fc - Copy.jpg,kaggle_oily_dry_normal,oily,,9889fd6bcd49c67004fd16ea3d874c5b832549f5394dc4d2cba94f6da8ec7b0a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_3fe4adc9d6c9bcead953_jpg.rf.bce5cac9dc05df80fb70dd7d228510fc.jpg,kaggle_oily_dry_normal,oily,,9889fd6bcd49c67004fd16ea3d874c5b832549f5394dc4d2cba94f6da8ec7b0a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_40c9ee7092ec5884e713_jpg.rf.35d629cbdc8cf364e1d80adf8b10b9e5 - Copy.jpg,kaggle_oily_dry_normal,oily,,5760f15da42c539194fd29ff754191d1ca8c9b59dafe127900aa2c4f2cb723af,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_40c9ee7092ec5884e713_jpg.rf.35d629cbdc8cf364e1d80adf8b10b9e5.jpg,kaggle_oily_dry_normal,oily,,5760f15da42c539194fd29ff754191d1ca8c9b59dafe127900aa2c4f2cb723af,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_40c9ee7092ec5884e713_jpg.rf.6c1a22e6785bc512a6a5e2bc90d76fe0 - Copy.jpg,kaggle_oily_dry_normal,oily,,ffb080da66c0e0e6d5139f1467b31238fd39bbbfa69482454aaf8e24cb90e742,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_40c9ee7092ec5884e713_jpg.rf.6c1a22e6785bc512a6a5e2bc90d76fe0.jpg,kaggle_oily_dry_normal,oily,,ffb080da66c0e0e6d5139f1467b31238fd39bbbfa69482454aaf8e24cb90e742,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_40c9ee7092ec5884e713_jpg.rf.f00a93541108f421bc8eb5f287cde43f - Copy.jpg,kaggle_oily_dry_normal,oily,,c0c7689426ddbfe3ff8deb58bdfd069e4634833fe788c5d1f497b09841c2ddae,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_40c9ee7092ec5884e713_jpg.rf.f00a93541108f421bc8eb5f287cde43f.jpg,kaggle_oily_dry_normal,oily,,c0c7689426ddbfe3ff8deb58bdfd069e4634833fe788c5d1f497b09841c2ddae,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4196de3853b203c216e1_jpg.rf.6ef084e9a3fe401e5af971d3ec9905f6 - Copy.jpg,kaggle_oily_dry_normal,oily,,83a92b17f69780b3d5e48d1de72292079879b350bc19b13541b562d9306c93c2,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4196de3853b203c216e1_jpg.rf.6ef084e9a3fe401e5af971d3ec9905f6.jpg,kaggle_oily_dry_normal,oily,,83a92b17f69780b3d5e48d1de72292079879b350bc19b13541b562d9306c93c2,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4196de3853b203c216e1_jpg.rf.dde3e96643604c99b89a8ef84a0bd829 - Copy.jpg,kaggle_oily_dry_normal,oily,,71daedf4a0ee3fe1e92c3b473f693fad72b01c3e7673ea37bc917d1c6d0e4e08,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4196de3853b203c216e1_jpg.rf.dde3e96643604c99b89a8ef84a0bd829.jpg,kaggle_oily_dry_normal,oily,,71daedf4a0ee3fe1e92c3b473f693fad72b01c3e7673ea37bc917d1c6d0e4e08,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4196de3853b203c216e1_jpg.rf.e6e1b869bec3dc49832b8bd62476e8a4 - Copy.jpg,kaggle_oily_dry_normal,oily,,a19c77b73c92f64eb98cc559e2f22fbf33adebfed31d33ed440ccaf578fe09ab,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4196de3853b203c216e1_jpg.rf.e6e1b869bec3dc49832b8bd62476e8a4.jpg,kaggle_oily_dry_normal,oily,,a19c77b73c92f64eb98cc559e2f22fbf33adebfed31d33ed440ccaf578fe09ab,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_42102c171424789c85d7_jpg.rf.3c9b7d69c203b6a956d079e11270070a.jpg,kaggle_oily_dry_normal,oily,,5e2df43125c56c44cd8a87a727e5e426379e051b3f773a6ed8e8bf146df81aca,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_42102c171424789c85d7_jpg.rf.d28241d5f817de5ee3e5faad6fa7ed8d.jpg,kaggle_oily_dry_normal,oily,,9574f657ab1f252ccc8c045d6fd9cfdd202208b1df8fcd1bed93ec0d6395b2ee,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_42102c171424789c85d7_jpg.rf.f6679d8aad1887a60c0e8ada3400ba51.jpg,kaggle_oily_dry_normal,oily,,368ae3beac3eddd937cf2138ef3e3900678c8940031a8c2447fc4dfebb966ead,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4214ac4065cc4662a529_jpg.rf.dae3b53f6150aefe25a789431e5317cb - Copy.jpg,kaggle_oily_dry_normal,oily,,1ddc8ec5a1521d6820a355c02c06dfc76969115cc8bd0f7f3176d5535892998a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4214ac4065cc4662a529_jpg.rf.dae3b53f6150aefe25a789431e5317cb.jpg,kaggle_oily_dry_normal,oily,,1ddc8ec5a1521d6820a355c02c06dfc76969115cc8bd0f7f3176d5535892998a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4214ac4065cc4662a529_jpg.rf.e1c155f43bfe06f30d43b0ffb51b0508 - Copy.jpg,kaggle_oily_dry_normal,oily,,c360d4ba4f593ebffe5ccdbada74b9bfb6b830d04d1d2d872a9af1cdf5d1af16,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4214ac4065cc4662a529_jpg.rf.e1c155f43bfe06f30d43b0ffb51b0508.jpg,kaggle_oily_dry_normal,oily,,c360d4ba4f593ebffe5ccdbada74b9bfb6b830d04d1d2d872a9af1cdf5d1af16,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4214ac4065cc4662a529_jpg.rf.fef5b02974c3acab5289751a836b3492 - Copy.jpg,kaggle_oily_dry_normal,oily,,b45ac1b256387c0c628b91e032cbeddd4b1abd3056a139a95bab8992d76de9c9,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4214ac4065cc4662a529_jpg.rf.fef5b02974c3acab5289751a836b3492.jpg,kaggle_oily_dry_normal,oily,,b45ac1b256387c0c628b91e032cbeddd4b1abd3056a139a95bab8992d76de9c9,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_42371e21d8cbda5aa5d4_jpg.rf.2ee5d36dd673469205a1b27f61f4cfef.jpg,kaggle_oily_dry_normal,oily,,9af590eb834f82761cc1ef3eaf90845c9e2b11b1c9b41069db8d3b335e5006cb,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_42371e21d8cbda5aa5d4_jpg.rf.7ae13b6f1df3d2a9b5e8b7629799c8da.jpg,kaggle_oily_dry_normal,oily,,eed274b76b5d9e1f79d30659faa84e2d6aa7931824de31476bd1eaa65f0293ca,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_42371e21d8cbda5aa5d4_jpg.rf.a39a0ce5040b68b22587bc5f4c8ba7b2.jpg,kaggle_oily_dry_normal,oily,,1fa6cd3d64fdf3e0d1b5e75b5fbdc0452daed68ede943be39adf61cde802825a,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_43c2213d65291b4d3a51_jpg.rf.300f9e14d7edf1c88259b4d40f23fefb - Copy.jpg,kaggle_oily_dry_normal,oily,,35047cd529c6123f6abb62e8524fbc9af87e29af6bfe8ce76799557798ae60e0,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_43c2213d65291b4d3a51_jpg.rf.300f9e14d7edf1c88259b4d40f23fefb.jpg,kaggle_oily_dry_normal,oily,,35047cd529c6123f6abb62e8524fbc9af87e29af6bfe8ce76799557798ae60e0,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_43c2213d65291b4d3a51_jpg.rf.690e6d5286c6141a03b92facf8295704 - Copy.jpg,kaggle_oily_dry_normal,oily,,f295f517a5793aa2b43d6ed49efe8700a1b13ab698366b07f30a9a79812b1e20,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_43c2213d65291b4d3a51_jpg.rf.690e6d5286c6141a03b92facf8295704.jpg,kaggle_oily_dry_normal,oily,,f295f517a5793aa2b43d6ed49efe8700a1b13ab698366b07f30a9a79812b1e20,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_43c2213d65291b4d3a51_jpg.rf.bfccce2189fc6966c057e1905ace8247 - Copy.jpg,kaggle_oily_dry_normal,oily,,772fb3a1f702b56ccd3f068c202e1e4dfb02229fe851961669b75180314bf906,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_43c2213d65291b4d3a51_jpg.rf.bfccce2189fc6966c057e1905ace8247.jpg,kaggle_oily_dry_normal,oily,,772fb3a1f702b56ccd3f068c202e1e4dfb02229fe851961669b75180314bf906,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_456309334779a197dc32_jpg.rf.567ca60479c6b07efc578a0914697343.jpg,kaggle_oily_dry_normal,oily,,65b48980eade7886445206f1e6f530841a1d7bd32d857edb8280fc2672653b4d,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_456309334779a197dc32_jpg.rf.62a4f0ce9a9d577eb765f99adf4e0544.jpg,kaggle_oily_dry_normal,oily,,b0accd0364d9c65e2f5d2043b82b909a5dd0de2c0652e39e0aa58188ff317611,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_456309334779a197dc32_jpg.rf.b8362a968ef69ac234ed3693f25fb6c3.jpg,kaggle_oily_dry_normal,oily,,3db70ce2481a98d8a5f3a4b3c8ddd77b46a1232778a768eb2b9a2ce7482d61b7,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_457abd24bbbe7a8baa1b_jpg.rf.2d28d5fb22300484b4c47ca3b4151e61 - Copy.jpg,kaggle_oily_dry_normal,oily,,de3526980488a5242dc5eb6a37c1ce4372b263c9a1ee6cd8a2f558a22da67401,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_457abd24bbbe7a8baa1b_jpg.rf.2d28d5fb22300484b4c47ca3b4151e61.jpg,kaggle_oily_dry_normal,oily,,de3526980488a5242dc5eb6a37c1ce4372b263c9a1ee6cd8a2f558a22da67401,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_457abd24bbbe7a8baa1b_jpg.rf.b5d4183784c8cdec5a182cc1e0a871c6 - Copy.jpg,kaggle_oily_dry_normal,oily,,a7c7734e752a81d9004438ffdc2e1613e7e12788c6d4dd8d7e95477a2c6096e4,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_457abd24bbbe7a8baa1b_jpg.rf.b5d4183784c8cdec5a182cc1e0a871c6.jpg,kaggle_oily_dry_normal,oily,,a7c7734e752a81d9004438ffdc2e1613e7e12788c6d4dd8d7e95477a2c6096e4,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_457abd24bbbe7a8baa1b_jpg.rf.eda629f03596e7c02b61d6d2d1be291a - Copy.jpg,kaggle_oily_dry_normal,oily,,4967daea4b463f47e79b04d33c435c4be76a87e57a012bba5d3d3733a815e3e9,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_457abd24bbbe7a8baa1b_jpg.rf.eda629f03596e7c02b61d6d2d1be291a.jpg,kaggle_oily_dry_normal,oily,,4967daea4b463f47e79b04d33c435c4be76a87e57a012bba5d3d3733a815e3e9,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_45cdfba1c2c2c2861481_jpg.rf.015366c3ce8e30d52bb5674bd65bb50b - Copy.jpg,kaggle_oily_dry_normal,oily,,dadcc318009acd854035daded99b98e56c1d2301ecc653dd930388235c34ec36,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_45cdfba1c2c2c2861481_jpg.rf.015366c3ce8e30d52bb5674bd65bb50b.jpg,kaggle_oily_dry_normal,oily,,dadcc318009acd854035daded99b98e56c1d2301ecc653dd930388235c34ec36,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_45cdfba1c2c2c2861481_jpg.rf.71a0d38a87aa7884881070f879185121 - Copy.jpg,kaggle_oily_dry_normal,oily,,8c27f400d1359fb32bc6cef28672d001debbe3e8b67b64f8f01af64d0d7cb1a6,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_45cdfba1c2c2c2861481_jpg.rf.71a0d38a87aa7884881070f879185121.jpg,kaggle_oily_dry_normal,oily,,8c27f400d1359fb32bc6cef28672d001debbe3e8b67b64f8f01af64d0d7cb1a6,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_45cdfba1c2c2c2861481_jpg.rf.9c309d9ab64475a697e98402eaf40d87 - Copy.jpg,kaggle_oily_dry_normal,oily,,790252917a50d98e1429e0262bfa541efea7dbf26cb03d53cb1503d9d8bad0b1,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_45cdfba1c2c2c2861481_jpg.rf.9c309d9ab64475a697e98402eaf40d87.jpg,kaggle_oily_dry_normal,oily,,790252917a50d98e1429e0262bfa541efea7dbf26cb03d53cb1503d9d8bad0b1,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_473346417b848c5760f3_jpg.rf.5c0b0f5b7efbbd22490e960f4afeb232.jpg,kaggle_oily_dry_normal,oily,,13f3d50ded6aeaac98a8479305e596279115bb8e9caa6c335b2cf53a43a36d44,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_473346417b848c5760f3_jpg.rf.a7a8793b7a90d773c7c1210ca626025a.jpg,kaggle_oily_dry_normal,oily,,3a1844b0fe514d3a6fecefde25185048b793329f7a9b07f30d9244ed05965fc4,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_473346417b848c5760f3_jpg.rf.c7f044f3224afe33ed3f6ff3574b37da.jpg,kaggle_oily_dry_normal,oily,,f894d90cf730d7b7d12802ed2609e21d27d602d99455000d1b7970d554646e05,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4b86102cdee1ca19241e_jpg.rf.2f886d13b4dd332222e56e8f0f3b7109 - Copy.jpg,kaggle_oily_dry_normal,oily,,35d879b737d45909d8e641277cded04529c820989a4951ad8b70ae63b3f2ead7,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4b86102cdee1ca19241e_jpg.rf.2f886d13b4dd332222e56e8f0f3b7109.jpg,kaggle_oily_dry_normal,oily,,35d879b737d45909d8e641277cded04529c820989a4951ad8b70ae63b3f2ead7,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4b86102cdee1ca19241e_jpg.rf.764db44ca10fac765743b00e549707e5 - Copy.jpg,kaggle_oily_dry_normal,oily,,1c9dc1ec880dd5aaf117f6377dfa415902a29409049ba2fc0adbd69c4a6e2084,unmapped/extra folder label: oily
dataset/raw/kaggle_oily_dry_normal/Oily-Dry-Skin-Types/train/oily/oily_4b86102cdee1ca19241e_jpg.rf.764db44ca10fac765743b00e549707e5.jpg,kaggle_oily_dry_normal,oily,,1c9dc1ec880dd5aaf117f6377dfa415902a29409049ba2fc0adbd69c4a6e2084,unmapped/extra folder label: oily
